GW x geral,Pos/Neg/Neutro para o ambientalismo,id,sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,casa,tema,autor,link
Não GW,Neutro,2230041,PL,6076,2019,Altera o art. 36 da Lei nº 13.606/2018 para permitir a renegociação de dívidas de operações de crédito rural e dá outras providências,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Abelardo Lupion; André de Paula; Efraim Filho; General Girão; Gustinho Ribeiro; Hildo Rocha; JHC; João Roma; José Guimarães; Juscelino Filho; Lafayette de Andrada; Marx Beltrão; Tereza Nelma,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230041
Não GW,Neutro,2230049,PL,6077,2019,Dispõe sobre o ingresso e a permanência de animais de estimação em parques públicos e dá outras providências.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Rafael Motta,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230049
Não GW,Positivo,2230063,PL,6079,2019,"Cria a Política Nacional de Incentivo ao Agroextrativismo Familiar na Amazônia e fundo nacional para apoiar essa política pública; altera as Leis nº 8.427, de 27 de maio de 1992, nº 10.696, de 2 de julho de 2003, e nº 12.512, de 14 de outubro de 2011.",0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Camilo Capiberibe,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230063
GW,Negativo,2230136,PL,6085,2019,"Dispõe sobre a dispensa das assinaturas dos confrontantes na planta e no memorial descritivo, previstas no inciso II do caput, do artigo 213 da Lei nº 6.015, de 31 de dezembro de 1973.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230136
Não GW,Neutro,2230147,PL,6092,2019,"Acresce parágrafo ao art. 92 da Lei nº 4.504, de 30 de novembro de 1964, e dá outras providências.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230147
Não GW,Neutro,2230151,PL,6095,2019,"Altera a Lei nº 11.116, de 18 de maio de 2005, para ampliar o número de agricultores familiares sujeitos à redução de alíquotas para incidência da Contribuição para o PIS/Pasep e Contribuição Social para o Financiamento da Seguridade Social - Cofins.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230151
Não GW,Neutro,2230152,PL,6096,2019,"Dispõe sobre a atualização dos valores de referência da taxa de fiscalização ambiental prevista na Lei nº 6.938, de 31 de agosto de 1981; reduz a taxa incidente sobre a atividade de comércio de combustíveis automotivos no varejo; e isenta dela as instalações de armazenamento de produtos, de até 500 metros cúbicos.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230152
Não GW,Positivo,2230192,PDL,707,2019,"Susta os efeitos do Decreto nº 10.084, de 5 de novembro de 2019, que ""Revoga o Decreto nº 6.961, de 17 de setembro de 2009, que aprova o zoneamento agroecológico da cana-de-açúcar e determina ao Conselho Monetário Nacional o estabelecimento de normas para as operações de financiamento ao setor sucroalcooleiro, nos termos do zoneamento."".",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Alessandro Molon,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230192
Não GW,Neutro,2230247,PL,6114,2019,"Altera a Lei nº 13.885, de 17 de outubro de 2019, para permitir a destinação dos recursos dos valores arrecadados com os leilões dos volumes excedentes ao limite a que se refere o § 2º do art. 1º da Lei nº 12.276, de 30 de junho de 2010, para projetos e apoio a políticas públicas nas áreas de aquicultura e pesca.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",José Airton Félix Cirilo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230247
Não GW,Positivo,2230281,PL,6120,2019,Cria o Inventário Nacional de Substâncias Químicas com o objetivo de consolidar uma base de informação sobre as substâncias químicas produzidas ou importadas no território brasileiro e dá outras providências.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Flávio Nogueira,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230281
Não GW,Positivo,2230504,PL,6132,2019,Estabelece isenção do Imposto sobre Produtos Industrializados - IPI e do Imposto sobre Operações Financeiras - IOF nas aquisições e financiamentos de motocicletas realizados por agricultor inscrito no Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf).,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",José Guimarães,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230504
Não GW,Negativo,2230568,PDL,709,2019,"Susta a aplicação da Solução de Consulta COSIT/RFB n° 11, de 13 de janeiro de 2017, que dispõe sobre a inaplicabilidade do contrato de parceria ou integração rural para regular as relações entre cooperativa e cooperados para fins de incidência de contribuição previdenciária sobre a receita bruta.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Sergio Souza,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230568
GW,Negativo,2230578,PL,6148,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, que ""dispõe sobre as infrações e sanções administrativas ao meio ambiente, estabelece o processo administrativo federal para apuração destas infrações, e dá outras providências"", disciplinando o embargo de obras ou atividades.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Marcelo Brum,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230578
Não GW,Positivo,2230583,PL,6150,2019,"Cria mecanismos para integração entre o ordenamento urbano e a Política Nacional de Proteção e Defesa Civil (PNPDEC), alterando a Lei nº 10.257, de 10 de julho de 2001 e a da Lei nº 13.089, de 12 de janeiro de 2015.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Mário Heringer,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230583
Não GW,Positivo,2230633,PDL,710,2019,"Susta o inciso XXXIX, do art. 1º do Decreto nº 9784, de 07 de maio de 2019, que revogou o Decreto nº 9.186, de 1º de novembro de 2017, que dispõe sobre o Conselho Nacional de Desenvolvimento Rural Sustentável.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Vilson da Fetaemg,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230633
Não GW,Positivo,2230641,PL,6161,2019,Institui o Plano Regional de Desenvolvimento do Centro-Oeste para o período de 2020-2023.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Poder Executivo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230641
Não GW,Positivo,2230871,PL,6187,2019,Obriga as empresas e produtores de florestas plantadas a destinar no mínimo 5% da sua produção de madeira em toras para utilização em indústrias distintas da de produção de papel e celulose.,0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Hercílio Coelho Diniz,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230871
Não GW,Negativo,2230904,PL,6193,2019,"Altera o Decreto Lei n° 2.848, de 7 de dezembro de 1940 - Código Penal Brasileiro para majorar a pena do crime de esbulho possessório e da? outras providências.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230904
Não GW,Positivo,2231029,PL,6222,2019,"Acresce dispositivo à Lei nº 12.868, de 15 de outubro de 2013, que dispõe sobre a certificação de entidades beneficentes de assistência social, e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Gildenemyr,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231029
Não GW,Positivo,2231476,PL,6246,2019,"Dispõe sobre a proibição de fabricação, comercialização e circulação de motores a combustão.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Nilto Tatto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231476
Não GW,Positivo,2231565,PL,6251,2019,Dispõe sobre o cartão sanitário animal e dá outras providências.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Marx Beltrão,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231565
Não GW,Positivo,2231622,PDL,718,2019,"Susta a Portaria Interministerial Mdic - MMA nº 79, de 29 de dezembro de 2017, que ""Revoga a Instrução Normativa IBAMA nº 129, de 30 de outubro de 2006"".",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Raimundo Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231622
Não GW,Positivo,2231693,PL,6263,2019,"Altera a Lei nº 10.831, de 23 de dezembro de 2003, que ""dispõe sobre a agricultura orgânica e dá outras providências"", para disciplinar a rotulagem de produtos orgânicos e integrais.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Felipe Carreras,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231693
Não GW,Positivo,2231711,PDL,719,2019,"Susta a aplicação do Decreto n° 10.140, de 28 de novembro de 2019, que ""Altera o Decreto nº 8.505, de 20 de agosto de 2015, que dispõe sobre o Programa Áreas Protegidas da Amazônia - ARPA"".",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Airton Faleiro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231711
Não GW,Neutro,2231757,PL,6269,2019,"Dispõe sobre a renegociação de dívidas de que trata a Lei nº 13.340, de 28 de setembro 2016, a Lei nº 13.606, de 09 de janeiro de 2018 e dá outras providências.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Arthur Oliveira Maia,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231757
Não GW,Positivo,2231771,PDL,721,2019,"Susta os efeitos do Decreto nº 10.147, de 02 de dezembro de 2019, que 
Dispõe sobre a qualificação de unidades de conservação no âmbito do Programa de Parcerias de Investimentos da Presidência da República e sobre a sua inclusão no Programa Nacional de Desestatização.",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,José Guimarães,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231771
GW,Positivo,2231774,PL,6271,2019,Dispõe Política Nacional de Proteção do Bioma Amazônia.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Eduardo Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231774
,,2231800,PLP,263,2019,"Modifica o Art. 3º da Lei Complementar nº 87, de 13 de setembro de 1996, e dá outras providências.",0,140,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Airton Faleiro; Beto Faro; Carlos Veras; Célio Moura; Frei Anastacio Ribeiro; João Daniel; Marcon; Nilto Tatto; Padre João; Patrus Ananias; Paulo Pimenta; Valmir Assunção,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231800
Não GW,Positivo,2231836,PL,6276,2019,"Altera a Lei nº 13.340, de 28 de setembro de 2016, para conceder rebate para liquidação de operações de crédito rural do Programa Nacional de Fortalecimento da Agricultura Familiar e dá outras providências.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Heitor Freire,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231836
Não GW,Positivo,2231929,PL,6288,2019,"Altera a Lei nº 11.326, de 24 de julho de 2006, para dispor sobre a isenção de contribuições previdenciárias incidentes sobre as vendas de produtos da agricultura familiar.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Marreca Filho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231929
Não GW,Positivo,2231979,PL,6289,2019,"Altera a redação do inciso V, do art. 6º, da Lei 6.938, de 31 de agosto de 1981 e do § 1º, do art. 70, da Lei 9.605, de 12 de fevereiro de 1998, para incluir, de forma expressa, as Polícias Militares dos Estados e do Distrito Federal no Sistema Nacional do Meio Ambiente - SISNAMA, bem como disciplinar o exercício das atividades de policiamento ambiental.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Coronel Tadeu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2231979
,,2232027,PLP,265,2019,"Altera a Lei Complementar nº 101, de 4 de maio de 2000, para estabelecer que a Lei de Diretrizes Orçamentárias deverá dispor sobre previsão de destinação de recursos para prevenção e combate a desastres naturais e incêndios.",0,140,camara,Meio Ambiente e Desenvolvimento Sustentável,Miguel Haddad,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2232027
Não GW,Neutro,2233100,PL,6348,2019,"Dispõe sobre a criação da denominação ""Cachaça Artesanal"", sua produção, fiscalização, controle e comercialização e dá outras providências.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Vilson da Fetaemg,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2233100
,,2233179,PLP,267,2019,"Altera a Lei Complementar nº 63, de 11 de janeiro de 1990, que ""dispõe sobre critérios e prazos de crédito das parcelas do produto da arrecadação de impostos de competência dos Estados e de transferências por estes recebidos, pertencentes aos Municípios, e dá outras providências"".",0,140,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Sergio Souza,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2233179
Não GW,Positivo,2233449,PDL,744,2019,"Susta os efeitos da aplicação do Decreto nº 10.147, de 02 de dezembro de 2019, que ""Dispõe sobre a qualificação de unidades de conservação no âmbito do Programa de Parcerias de Investimentos da Presidência da República e sobre a sua inclusão no Programa Nacional de Desestatização"".",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,Áurea Carolina; David Miranda; Edmilson Rodrigues; Fernanda Melchionna; Glauber Braga; Ivan Valente; Luiza Erundina; Marcelo Freixo; Sâmia Bomfim; Talíria Petrone,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2233449
Não GW,Negativo,2233490,PL,6388,2019,"Altera a Lei nº 10.438, de 26 de abril de 2002, com a finalidade de conceder desconto nas tarifas de energia elétrica relativas ao consumo verificado nas atividades de produção, armazenagem e beneficiamento de leite in natura realizadas por produtores rurais e cooperativas de produtores rurais.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Adriano do Baldy,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2233490
Não GW,Positivo,2233806,PL,6414,2019,"Acrescenta artigo à Lei nº 11.326, de 24 de julho de 2006, para a criação do Observatório da Agricultura Familiar e dá outras providências.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Frei Anastacio Ribeiro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2233806
Não GW,Neutro,2233829,PL,6418,2019,Dispõe isenção da Contribuição para o PIS/Pasep e da Cofins incidentes sobre a receita decorrente das vendas de rações utilizadas na criação aquática.,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Luiz Nishimori,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2233829
