id,data_apresentacao,nome,ementa,tema,autor,uri_tramitacao
135209,2019-02-12,PLP 24/2019,"Altera a Lei Complementar nº 141, de 13 de Janeiro de 2012 que regulamenta o § 3o do art. 198 da Constituição Federal para dispor sobre os valores mínimos a serem aplicados anualmente pela União, Estados, Distrito Federal e Municípios em ações e serviços públicos de saúde; estabelece os critérios de rateio dos recursos de transferências para a saúde e as normas de fiscalização, avaliação e controle das despesas com saúde nas 3 (três) esferas de governo; revoga dispositivos das Leis nos 8.080, de 19 de setembro de 1990, e 8.689, de 27 de julho de 1993; e dá outras providências.",Saúde,Jorginho Mello PL / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/135209
135210,2019-02-12,PL 657/2019,"Acrescenta §§ aos artigos 240 e 797 da lei 13.105, de 26 de março de 2015.
(novo Código de Processo Civil).",Direito civil e processual civil,Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135210
135211,2019-02-12,PL 658/2019,"Acrescenta-se o artigo 5°A a Lei nº 11.326, de 24 de julho de 2006, que estabelece as diretrizes para a formulação da Política Nacional da Agricultura Familiar e Empreendimentos Familiares Rurais.","Agricultura, pecuária e abastecimento",Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135211
135212,2019-02-12,PL 692/2019,"Altera a Lei nº 12.608, de 10 de abril de 2012, que institui a Política Nacional de Proteção e Defesa Civil.",Política urbana,Jorginho Mello PL / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/135212
135213,2019-02-12,PL 660/2019,"Acrescenta dispositivo à Lei 8.069, de 13 de julho de 1990, que ""Dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências"", para prever o apoio técnico por parte da Justiça Eleitoral para o processo de escolha dos Conselheiros Tutelares.",Direito eleitoral e partidos políticos,Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135213
135214,2019-02-12,PL 661/2019,"Acrescenta o § 4° ao art. 25 da Lei nº 10.438, de 26 de abril de 2002.",Minas e energia,Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135214
135215,2019-02-13,PL 703/2019,"Dispõe sobre o cumprimento de sanções impostas por resoluções do Conselho de Segurança das Nações Unidas, incluída a indisponibilidade de ativos de pessoas naturais e jurídicas e de entidades, e a designação nacional de pessoas investigadas ou acusadas de terrorismo, de seu financiamento ou de atos a ele correlacionados; e revoga a Lei nº 13.170, de 16 de outubro de 2015.",Direito civil e processual civil,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/135215
135216,2019-02-12,PL 663/2019,Altera Código Penal.,Direito penal e processual penal,Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135216
135217,2019-02-12,PL 667/2019,"Regulamenta o uso de sistema de doação de eleitores para Atividades
Político Partidária através de Crowdfunding - Financiamento Coletivo.",Direito eleitoral e partidos políticos,Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135217
135218,2019-02-12,PL 662/2019,Institui o piso salarial profissional nacional para os Conselheiros Tutelares.,"Família, proteção a crianças, adolescentes, mulheres e idosos",Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135218
135219,2019-02-12,PL 668/2019,"Dispõe sobre a cobrança pelos serviços de estacionamento privado de veículos, bem como sobre o período mínimo de gratuidade.",Defesa do consumidor,Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135219
135220,2019-02-12,PL 669/2019,"Altera a Lei 8.987, de 13 de fevereiro de 1995, para vedar a cobrança de taxa de religação de serviços públicos.",Defesa do consumidor,Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135220
135221,2019-02-12,PL 670/2019,"Altera a Lei no 10.741/2003 (Estatuto do Idoso) para proibir a cobrança de
estacionamento aos idosos.","Família, proteção a crianças, adolescentes, mulheres e idosos",Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135221
135222,2019-02-12,PL 671/2019,Altera a Lei no 13.146/2015 (Estatuto da pessoa com Deficiência) para proibir a cobrança de estacionamento às pessoas com deficiência.,Direitos humanos e minorias,Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135222
135223,2019-02-12,PL 693/2019,"Altera a Lei nº 6.766, de 19 de dezembro de 1979 que dispõe sobre o Parcelamento do Solo Urbano e dá outras Providências.",Política urbana,Jorginho Mello PL / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/135223
135224,2019-02-13,PLP 26/2019,"Altera o art. 156 da Lei nº 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), para prever expressamente a dação em pagamento de bens móveis entre as modalidades de extinção do crédito tributário.",Tributação,Antonio Anastasia PSDB / MG,https://www25.senado.leg.br/web/atividade/materias/-/materia/135224
135225,2019-02-13,PL 711/2019,"Estabelece as normas gerais para a negociação coletiva na administração pública direta, nas autarquias e fundações públicas dos Poderes da União, dos Estados, do Distrito Federal e dos Municípios.",Servidores públicos,Antonio Anastasia PSDB / MG,https://www25.senado.leg.br/web/atividade/materias/-/materia/135225
135227,2019-02-13,PL 712/2019,"Dispõe acerca da compensação do impacto tarifário causado pela baixa densidade de carga das concessionárias e permissionárias de distribuição com mercados próprios inferiores a 700 GWh por ano e altera as Leis nº 10.438, de 26 de abril de 2002, e nº 9.427, de 26 de dezembro de 1996.",Minas e energia,Esperidião Amin PP / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/135227
135228,2019-02-13,PL 726/2019,Institui o Programa de Geração Distribuída nas Universidades e dá outras providências.,"Ciência, tecnologia e informática",Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135228
135229,2019-02-13,PL 718/2019,"Altera a Lei nº 9.615, de 24 de março de 1998, que institui normas gerais sobre desporto e dá outras providências, para dispor sobre a competência fiscalizadora de órgãos e instituições no cumprimento das garantias de assistência global aos atletas das categorias de base.",Desporto e lazer,Leila Barros PSB / DF,https://www25.senado.leg.br/web/atividade/materias/-/materia/135229
135230,2019-02-13,PL 724/2019,Torna obrigatória a utilização de patamares mínimos de água de reúso por plantas industriais e prédios comerciais que se instalarem em regiões de baixa precipitação pluviométrica.,Meio ambiente,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135230
135231,2019-02-13,PL 725/2019,"Dispõe sobre o repasse de benefícios do Programa Bolsa Família, criado pela Lei nº 10.836, de 9 de janeiro de 2004, a entidades que desenvolvam programas de acolhimento institucional.","Família, proteção a crianças, adolescentes, mulheres e idosos",Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135231
135232,2019-02-13,PL 723/2019,Obriga à inclusão de advertência na divulgação de informações sobre saúde na rede mundial de computadores.,Saúde,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135232
135233,2019-02-13,PL 757/2019,"Estabelece prioridade de tramitação para os processos penais relativos aos crimes hediondos, alterando o Decreto-Lei nº 3.689, de 3 de outubro de 1941 – Código de Processo Penal.",Direito penal e processual penal,Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135233
135234,2019-02-13,PRS 3/2019,"Estabelece alíquota mínima de 0% para o Imposto sobre Propriedade de Veículos Automotores (IPVA) para veículos de duas rodas de até 150 cilindradas, nos termos do art. 155, § 6º, incisos I e II.",Nao especificado,Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135234
135235,2019-02-13,PL 776/2019,"Altera a Lei nº 9.250, de 26 de dezembro de 1995, para permitir a dedução das doações a projeto de pesquisa científica e tecnológica executado por Instituição Científica e Tecnológica (ICT), ou por entidades científicas e tecnológicas privadas, sem fins lucrativos, da base de cálculo do imposto de renda da pessoa física.",Tributação,Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135235
135236,2019-02-13,PL 746/2019,"Acrescenta inciso VII ao art. 15 e art. 120-A à Lei nº 8.213, de 24 de julho de 1991, para dispor sobre a manutenção da qualidade de segurado das vítimas, diretas ou indiretas, de desastres ambientais e catástrofes naturais e o ressarcimento dos benefícios concedidos e das contribuições inviabilizadas em decorrência dos eventos citados e dá outras providências.",Previdência social,Paulo Paim PT / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/135236
135238,2019-02-13,PL 750/2019,"Acrescenta dispositivo à Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre a sinalização semafórica piscante.",Trânsito,Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135238
135239,2019-02-13,PL 764/2019,"Altera a redação do Decreto-Lei nº 79, de 19 de dezembro de 1966, que institui normas para fixação de preços mínimos e execução das operações de financiamento e aquisição de produtos agropecuários e adota outras providências.","Agricultura, pecuária e abastecimento",Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135239
135240,2019-02-13,PL 754/2019,"Altera dispositivos da Lei nº 12.512, de 14 de outubro de 2011, para ampliar a relação de beneficiários do Programa de Apoio à Conservação Ambiental.",Meio ambiente,Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135240
135241,2019-02-13,PL 778/2019,"Altera a Lei nº 11.892, de 29 de dezembro de 2008, que institui a Rede Federal de Educação Profissional, Científica e Tecnológica, cria os Institutos Federais de Educação, Ciência e Tecnologia e dá outras providências;",Educação,Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135241
135244,2019-02-14,PL 811/2019,"Altera a Lei nº 9.985, de 18 de julho de 2000, a fim de criar a categoria de Unidade de Conservação denominada Estrada-Parque e estebelece a Estrada-Parque Caminho do Colono no Parque Nacional do Iguaçu e da outras providências.",Meio ambiente,Alvaro Dias PODEMOS / PR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135244
135253,2019-02-14,PEC 5/2019,"Insere o inciso XVI no art. 93 da Constituição Federal, para positivar a possibilidade de execução provisória da pena, após a condenação por órgão colegiado.",Direito penal e processual penal,Oriovisto Guimarães PODEMOS / PR e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/135253
135288,2019-02-18,PL 847/2019,"Acrescenta o art. 132-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar como crime a conduta cibernética prejudicial à saúde, à incolumidade física ou psíquica ou à vida de outrem.",Direito penal e processual penal,Confúcio Moura MDB / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/135288
135290,2019-02-18,PL 848/2019,"Altera a Lei nº 8.069, de 13 de julho de 1990, para tornar obrigatória a divulgação de informações de caráter educativo e preventivo que possam contribuir para a redução da incidência da gravidez na adolescência e alertar sobre os graves riscos inerentes à prática do aborto.","Família, proteção a crianças, adolescentes, mulheres e idosos",Eduardo Girão PODEMOS / CE,https://www25.senado.leg.br/web/atividade/materias/-/materia/135290
135325,2019-02-19,PL 863/2019,"Altera a Lei nº 11.124, de 2005, que dispõe sobre o Sistema Nacional de Habitação de Interesse Social – SNHIS, cria o Fundo Nacional de Habitação de Interesse Social – FNHIS e institui o Conselho Gestor do FNHIS, para tratar de habitação destinada a idosos.","Família, proteção a crianças, adolescentes, mulheres e idosos",Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135325
135326,2019-02-19,PL 867/2019,"Altera a redação dos arts. 32 e 35-A da Lei n. 9.394, de 20 de dezembro de 1996 (Lei de Diretrizes e Bases da Educação Nacional), para inserir novos conteúdos nos currículos dos ensinos fundamental e médio.",Educação,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/135326
135327,2019-02-19,PL 860/2019,"Altera a Lei nº 7.716, de 5 de janeiro de 1989, para definir e punir os crimes resultantes da intolerância, discriminação ou do preconceito por sexo, orientação sexual e identidade de gênero.",Direito penal e processual penal,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/135327
135328,2019-02-19,PL 868/2019,"Altera a Lei nº 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente –, para prever a identificação de condenados por crimes que envolvam atos de pedofilia em sistemas públicos de informação.","Família, proteção a crianças, adolescentes, mulheres e idosos",Marcos do Val CIDADANIA / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/135328
135329,2019-02-19,PL 870/2019,"Altera o Decreto-Lei nº 3.689, de 3 de outubro de 1941 – Código de Processo Penal, para prever o uso de algemas durante busca pessoal e condução de presos.",Direito penal e processual penal,Marcos do Val CIDADANIA / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/135329
135330,2019-02-19,PL 864/2019,"Altera o art. 88 da Lei nº 9.615, de 24 de março de 1998, que “institui normas gerais sobre desporto e dá outras providências”, para dispor sobre a relação de emprego entre os árbitros e as federações.",Trabalho e emprego,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135330
